46178,254.43,54.98,281.85,0.3,8.0,113.73,593.855,118.695,44.705,200.21,51.895,23.9,302.185,217.865,34.795,758.885,5.4,56.5,11.115,107.995,64.995,97.055,686.0,275.4,99.45,9.8,378.425,1818.73,421.765,156.02,
46179,1232.52,116.43,474.73,2321.355,817.37,1057.48,252.52,55.17,43.88,133.51,403.36,15.1,1248.605,146.77,1807.115,778.14,270.8,301.785,199.01,1261.48,300.265,998.535,904.265,602.715,1906.66,105.41,1818.365,80.135,1049.915,271.245,
46180,1080.855,7.17,337.45,36.5,338.415,58.645,20.0,8.43,53.265,25.17,162.935,3.295,14.73,11.145,6.505,22.6,0.005,11.345,42.66,262.355,287.28,559.68,22.1,589.46,81.98,125.39,317.85,490.97,51.5,146.57,
46181,445.15,9.3,576.18,656.195,747.995,396.21,1100.11,30.135,468.835,57.63,36.025,1993.7,1374.825,2437.38,893.05,674.9,5682.085,1038.435,1100.09,967.33,2908.115,1526.675,13.46,1207.18,1363.125,1800.985,1579.18,789.87,672.65,974.975,
46208,4822.876666666667,3129.0933333333332,7824.674166666667,3181.211,6587.365,3834.7091666666665,9084.2605,3628.755166666667,4464.011333333333,3931.1631666666667,4712.6485,8288.808,7987.467333333333,3769.0066666666667,6791.281666666667,2324.051,3613.012,4990.125166666667,5017.838,4064.092166666667,3582.2401666666665,6569.9925,4404.7955,4025.8886666666667,1457.4526666666666,7192.225333333334,3751.865,8222.174666666666,4692.989833333333,7781.6075,
46216,2544.8533333333335,1514.67,1224.9033333333334,5898.8966666666665,1616.0266666666666,3064.66,2382.2966666666666,1809.4733333333334,1712.9633333333334,2408.193333333333,2745.4866666666667,2890.1466666666665,688.7833333333333,2712.9,3689.8133333333335,978.8566666666667,1964.7733333333333,1063.9766666666667,2462.5933333333332,3317.4533333333334,2144.2633333333333,999.6,2671.5866666666666,1809.4266666666667,886.6633333333333,922.64,1262.2433333333333,2456.7366666666667,1769.2233333333334,2039.8866666666668,
46185,152.615,0.5,150.225,98.8,8.485,59.12,86.5,99.03,28.8,87.21,87.195,33.0,166.185,2.545,1.165,101.8,393.095,103.46,30.535,97.24,101.5,611.555,334.325,142.75,24.47,320.39,450.1,106.815,0.26,152.77,
46204,12567.5967,3927.9155,5056.5502,5382.6244,7322.0824,2128.2494,1606.1006,1009.5628,1526.0591,1353.5339,3615.017,6410.7267,9330.0019,3014.1178,4478.6546,11186.4127,1743.6805,1949.7985,1728.3703,4194.8322,3684.2887,8253.5084,5349.0504,6445.9592,914.3227,2599.6921,4398.0375,6750.0377,1752.3939,1858.7615,
46182,265.17,25.0,391.705,24.275,313.865,667.5,405.82,22.42,130.26,1893.82,12.01,70.06,795.215,79.725,187.57,90.22,36.935,5.675,24.2,437.825,257.69,750.145,14.5,185.445,337.875,548.8,2651.08,121.7,363.145,582.21,
46207,7280.8037,7055.2179,3410.1914,2805.0163,5512.5864,2481.3517,3828.7035,2434.2289,2988.3396,3373.6041,3954.3325,6362.2084,2578.0295,6623.0318,3991.852,1345.7719,4390.5169,7691.4322,5063.884,2666.3457,6118.3651,4160.4954,3402.2291,3235.1316,2067.6913,6562.4561,6060.8538,5481.3141,5612.0976,3876.672,
46183,140.5,116.43,227.53,64.67,757.525,810.08,218.155,69.01,68.42,133.265,433.37,15.37,466.495,597.485,1172.78,614.225,242.8,337.535,219.98,259.08,312.49,1083.305,490.86,149.85,222.285,203.805,846.34,347.38,562.66,123.705,
46164,856.35625,1669.0375,532.65625,1179.5125,822.5875,1556.35,522.2375,1367.43125,201.9125,337.9625,592.74375,1003.51875,944.88125,1062.4,378.26875,763.18125,1034.59375,167.31875,497.01875,1376.98125,398.0625,575.2375,698.3625,767.275,627.80625,861.56875,680.7875,1142.54375,1344.61875,1339.66875,
46165,1090.33,564.59,285.59,1135.5,346.37,1526.46,375.07,300.14,442.4,667.06,252.76,931.09,863.5,802.92,119.62,439.24,1111.61,132.02,779.64,790.68,512.1,757.6,227.47,1013.65,466.07,1187.04,195.96,433.65,945.08,502.68,
46160,197.68333333333334,371.575,125.11666666666666,465.7,384.4166666666667,703.3333333333334,65.08333333333333,499.89166666666665,54.94166666666667,246.20833333333334,154.49166666666667,1967.6083333333333,158.78333333333333,320.06666666666666,428.8,216.18333333333334,1025.0833333333333,101.54166666666667,367.44166666666666,1969.3333333333333,1921.3833333333334,217.04166666666666,228.93333333333334,510.4,333.40833333333336,506.975,213.70833333333334,341.28333333333336,446.71666666666664,571.925,
46158,170.041,505.854,468.036,540.664,404.984,1002.646,415.879,592.807,365.955,289.3,615.544,284.329,223.815,621.491,159.925,149.297,390.217,470.363,313.791,923.805,146.303,210.27,292.948,1149.192,1343.41,762.817,571.746,690.804,521.177,692.605,
46163,410.3333333333333,886.675,526.2916666666666,405.275,532.125,1036.1,332.225,396.19166666666666,385.625,125.41666666666667,426.025,428.78333333333336,526.2583333333333,399.7416666666667,225.075,336.125,766.5,358.3333333333333,358.7,690.075,385.6666666666667,335.325,351.46666666666664,493.68333333333334,705.2833333333333,923.3583333333333,406.59166666666664,890.6333333333333,483.19166666666666,340.1666666666667,
46161,104.375,680.7166666666667,608.2083333333334,198.05833333333334,384.05833333333334,900.9583333333334,491.81666666666666,554.95,1722.2166666666667,401.975,545.6416666666667,1086.6833333333334,531.75,535.875,154.075,159.10833333333332,439.525,586.675,198.66666666666666,978.7,297.025,199.23333333333332,438.10833333333335,486.9583333333333,824.0416666666666,1357.5,703.5083333333333,600.2083333333334,707.4833333333333,159.88333333333333,
46157,271.86875,436.925,985.04375,409.51875,539.49375,678.225,70.29375,396.5625,221.05625,122.3875,186.5625,363.54375,355.40625,809.725,153.64375,98.35,385.65625,334.2375,309.91875,749.7,821.375,434.90625,658.0125,264.34375,299.6875,1748.89375,247.325,329.38125,558.0375,893.8625,
46159,151.54,454.876,393.18,582.044,386.076,554.056,40.988,180.228,1310.104,252.264,242.548,737.548,211.336,327.788,373.208,69.6,300.016,40.22,91.424,589.696,564.236,286.304,262.136,393.924,205.556,503.456,328.604,273.26,560.004,179.068,
46162,677.00625,1143.65625,1567.94375,641.9375,1022.83125,1285.7125,206.6875,831.69375,1562.2125,220.13125,554.05,627.6,914.1375,1040.51875,402.55,196.8,745.75625,837.65,376.5625,1097.76875,794.925,948.56875,410.1625,1209.2,480.3125,1365.53125,659.1625,937.7375,1212.79375,1062.9,
